推文ID,发布时间,所属板块,点赞数,转推数,浏览量,实战含金量评分,完整推文正文
1897829103845490775,Fri Mar 07 01:58:12 +0000 2025,09_trader_mindset_essays,1,0,247,5.0,THEY ARE NOT DONE YET
2029950506362359996,Fri Mar 06 16:01:30 +0000 2026,03_contracts_oracle_pricing,13,0,4783,5.0,"Binance意识到与其上什么meme、alts，还不如上TradFi 😂

这些TradFi跌了总不能怪我头上了吧。。。。
总不能说定价权在我手里了吧。。。"
2029949751131820130,Fri Mar 06 15:58:29 +0000 2026,09_trader_mindset_essays,10,1,6998,5.0,"明天给大家说一个惊掉大家下巴的故事

问：为什么我们说美国打的是伊朗，但不是抄伊朗的家？

ps：这个跟资金流向有关"
2029763241480769895,Fri Mar 06 03:37:22 +0000 2026,05_contracts_mm_token_loan,216,32,105190,8.5,"你们知道伊朗为了躲避链上追踪，把钱洗白有多拼吗？

为了躲避追踪 - 伊朗政府启用了原来被伊朗政府判刑的超级金融掮客Babak Morteza Zanjani，并让他在英国注册成立了两家加密货币交易所，对，就是自己做了一个CEX，而且是持牌注册的，是不是很厉害

从2022年开始，Zedcex和Zedxion这两家加密平台处理了累计近千亿美元的巨额交易，其中超过56%的交易额直接服务于IRGC伊斯兰革命卫队的洗钱需求、武器采购以及权贵的海外资金转移 。

至于是怎么被吹哨人发现的？其实也很搞笑

因为这两家交易所的主要工作人员， Elizabeth，Smith和Muhammad 居然只是个虚构数字人，是从素材库网站Shutterstock花费几十美元购买的一段普通模特的库存短视频循环播放而已。🤣🤣

更多更精彩的细节就在文章里，大家有兴趣自己去阅读吧 😂"
1631501409157013504,Fri Mar 03 03:47:02 +0000 2023,09_trader_mindset_essays,8,3,652,6.5,"AI Trading bots has lost 0.15% on first half of epoch 2 and at the same time maker liquidity pool (MLP) has made 0.62% profit  

I guess being a #maker is better than #taker 
 @marginx_io 
https://t.co/7IzZaZMRI7"
1938511254722867559,Fri Jun 27 08:14:33 +0000 2025,09_trader_mindset_essays,7,1,3696,5.8,"给那些因昨晚看好 $sahara 开盘预期的多军们

这则寓言故事，不敢说一模一样，也是像模像样 

cc @0x0xFeng 难得能在风神的伤口上撒盐一次 哈哈哈哈哈 😄"
1938500963171754266,Fri Jun 27 07:33:39 +0000 2025,02_contracts_clearing_adl,12,3,2720,6.9,"其实我发这篇文章的时候也有点顾虑，毕竟老发这种硬核的算法文章，对于普通人来说其实没什么帮助，还容易被人说接广告，舔交易所云云

我最初的想写的内容是关于“为什么James Wynn可以在 @HyperliquidX 开出这种“天量”的多/空仓单子，但怎么是在Cex上基本没怎么听到呢？！难道是还有Binance做不到的事情吗？” — 你们看这个内容是不是就很有“流量感”？ 

但是要想说明白这个问题背后的逻辑呢？你又不得不先把hyperliquid的机制说明白，而且假设要把所有东西放到一篇文章，结构上就会更复杂了，所以想了一下还是分为两篇

另外，不是我故意要把简单的东西复杂化（这个事情让AI来做就行），而是魔鬼都在细节处。

我大可以说，hyper就是个去中心化交易所。 但是它的去中心化机制体现在哪里？它的算法又是怎么与它的去中心化机制相辅相成的…

交易是一个体系，不是一个单一环节，都是一环扣一环。

假设你觉得某一环不make sense，那是因为你没看到下一环

我只是想告诉你，魔鬼就在那里看着你"
1938445355118649745,Fri Jun 27 03:52:41 +0000 2025,09_trader_mindset_essays,260,70,93353,6.2,https://t.co/usTrmR7Hgk
2070448231113437642,Fri Jun 26 10:05:00 +0000 2026,09_trader_mindset_essays,76,13,115981,6.2,https://t.co/smXQHss4hk
2070350124354883879,Fri Jun 26 03:35:09 +0000 2026,02_contracts_clearing_adl,28,1,13685,8.7,"这几天有小伙伴问我： @okx和ice的这招会不会卡 @binance 的脖子？！ 

因为ice是清算机构，未来binance的bstock是不是有可能通过okxice进行链上美股的清算？—— 答案是：不会的，清算机构可不止ice一家呢 （大家自己去问AI，但grok就算了。。）

在都是7*24，都是链上美股（正股）的情况下，那okxice的真正优势是啥？

答案：与传统银行打通的结算体系，7*24的那种
你想象一下，有个机构在链上穿仓了，周末银行不开门，怎么补保证金？用okxice可以做到。。。

看到差异了吗？"
2070345122496332107,Fri Jun 26 03:15:17 +0000 2026,09_trader_mindset_essays,18,1,11704,5.6,"我说一个鬼故事：
当年我还在某大厂做BOM分析师的时候
该大厂的内存售卖价格（对外的）甚至比内存厂商的销售价格还低

当年的孙子熬成婆"
2070337581250990582,Fri Jun 26 02:45:19 +0000 2026,09_trader_mindset_essays,17,1,30061,6.4,"🤣 kospi果然就熔断了吧

相信内存改变世界
也要相信杠杆带来的正负螺旋

机制之上，人性之下 https://t.co/az4B9Z9L69"
1672248999989100550,Fri Jun 23 14:23:25 +0000 2023,09_trader_mindset_essays,12,1,511,5.8,"@PundiXLabs x @binance 
Only few understand this https://t.co/scey3FiGFJ"
1804011418137551005,Fri Jun 21 04:40:13 +0000 2024,09_trader_mindset_essays,4,0,440,5.8,"Am i the only one who cannot claim $zro airdrop? @LayerZero_Labs 

error message ""Transcation failed, Object object"""
1936086049643737109,Fri Jun 20 15:37:39 +0000 2025,02_contracts_clearing_adl,31,7,10823,10.0,"狗庄如何用永续合约与现货联动收割散户
——【潮汕橄榄金融寓言】

免责声明：本文纯属虚构，如有雷同，纯属活该。
免责声明：知识无罪，操作自负。
免责声明：狗庄无罪，贪婪有理

序章：狗庄与潮汕橄榄村

在遥远的潮汕，有一个村子以吃橄榄为荣，含一粒橄榄、喝一口功夫茶，是日常仪式感的顶峰。
某天，一只狗庄来了。他既掌握了村外山头上的橄榄果园，又通过橄榄果实的高交易量让隔壁村的合约交易所上架橄榄果合约

村民们不懂金融，只听说这个橄榄过合约可以对冲，可以杠杆，炒橄榄可以翻身做富户。狗庄笑了笑，开局了。

第一幕：假装自己是“高买者”，制造价格锚点

狗庄用自己的现货橄榄，在市场上互相倒手：
第一天10元买一斤自己家的橄榄

第二天11元再买回来

第三天挂12元单成交，引起“潮汕日报财经版”小报道

一条漂亮的日K线出来了，深度薄的市场就像潮州牛肉丸汤，滚一下就沸。

广播里传来：

“橄榄是AI味觉训练的核心数据资产！”
“下一代大模型，将以橄榄作为载体！”

村民看着微信群疯传的“橄榄涨疯了”，虽然心痒痒，但是还是观望态度。

底价就跟乳沟一样，就看庄家想怎么挤

第二幕：用现货抬盘，引导合约开多

狗庄知道，“预期+情绪”才是合约收割的源泉。

他用几万元小资金，把橄榄从5元拉到10、18、22元：
现货连阳

这时候第一波村民，看着涨势很好，于是开始买入一些现货试试看。结果都赚到钱了

这个时候总会有些人借钱买现货，幻想靠炒橄榄买下汕头CBD电梯房，但是他们苦于没有准备只能看着好机会错失。（狗庄在这个阶段也不会让村民有机会开杠杆）

交易是道数学题，是不会让你看到希望的 - 你小时候做数学题的时候会预感自己成为奥特曼吗？

第三幕：制造FOMO高潮，让先信的人赚到钱

此时狗庄悄悄做三件事：
1.狗庄仍然继续将橄榄的价格抬到25，28，30元

2.说服隔壁村的合约交易所开“橄榄”的永续合约交易 ，毕竟橄榄的现货交易量大，不可能放着手续费不挣

3. 狗庄同时在合约挂空单，即是给散户多仓的成交机会，同时也是埋伏

先信的散户开始从现货中赚到钱了，落袋为安。没进场的散户纷纷感慨。

你以为你在抄底未来，实际上你在接狗庄的货。

第四幕：横盘是打窝，引君入瓮
狗庄随即将橄榄的价格维持到20元左右，并且横盘一段时间

同时还要放出xxx 因为在合约开个10x的多仓，轻松赚取cbd豪宅一栋的消息

那些之前在25元高位套现的散户，又看到了机会

这次第一波赚到钱的散户要的不是现货，而是合约

而且他们还会顺带吧还没上车的邻居喊上车

当你不知道鱼是哪里来的？你吃的就是鱼饵

第五幕：突袭插针，回调只是更好地上涨
狗庄在看到交易量，换手率上来后，慢慢把现货从20涨到了26，与此同时在合约出不断的放出空单

26是一个神奇的数字 —— 他让第一波先信的散户，找到了自信——以为自己就是那个幸运儿，那个天选之子

26元只会让他继续加仓，而不是撤离 —— 一夜暴富近在眼前

某个凌晨，狗庄突然用几笔大空单砸穿价格防线：

橄榄从26元瞬间插针到17元，村民的10x合约仓位没有爆炸，亏损了40%，对于村民来说，这只是一种痛感，一直持续加仓的痛感

而狗庄趁机出货也积蓄更大的能量

痛是身体发出的危险信号；但痛，在交易里是一种瘾

第六幕：V型反弹，重建信仰
狗庄不急，几小时内又把橄榄价格拉回到23元，并让KOL统一发言：

“只是洗盘，主力没走。”
“潮汕人讲义气，橄榄终将上100元。”
村民信了。

这种是一种“肯定式”的嘉奖，对那些忠诚散户“犀利眼光”的回敬，“你看看，我就说嘛，橄榄一定会杀回来的” “橄榄会上etf，届时外部资金一定进来的” “你看我2天前推文就分析过了xxxx""  “橄榄是下一个btc杀手。。。“ 

之后呢？狗庄就找隔壁村的defi协议，说我给你一点橄榄，你就让村民们来你这里做交易，每交易100个橄榄，你就给他们1个橄榄作为交易激励，但是产生的手续费要归我所有

defi协议一听，这好啊，何乐而不为，免费导有用户；村民一听好啊，可以多得橄榄；于是乎，狗庄就让橄榄会在18-22元震荡，虽然村民偶有怨言，但是毕竟亏的人少，还算ok 

你的仓位就如同放大镜，会自发地放大任何一个利好

第七幕：制造资金费率狂热，反手吃空头手续费
狗庄这时已经通过第2-6幕的操作累计了大量的空单，虽然现货也出去了不少，但是大部分的现货还在手上

他做的事很简单：
首先用第3和5幕赚到的利润，将合约的价格推上来，同时把现货的价格压低，创造出一个期差，就是现货和合约价格之间有个差价，做完之后放一个超厚的maker单子压阵

这样就把资金费率推到+0.2% /每小时

自己握着空单持续收资金费率

这时村民持有的多单就像个血吸虫，满满的让村民留血，但是他们却浑然不知

当然也有聪明的村民意识资金费率的问题 —— 狗庄就会想办法安抚他们，比如把橄榄从村里运到隔壁村，大大方方地让村民知道，村里“没货”啦，在坚持一会儿，橄榄就要涨了啊

温水其实煮不了青蛙，但回本的希望会

第八幕：控制深度，双杀多空
眼见日常热度下降，村民开始怀疑自己的决定时，甚至有kol带头质疑，交易所决定缩减仓位逐步ADL，狗庄决定出手了

由于村民的仓位被资金费率消耗，所谓的爆仓价格其实与村民当初的爆仓价格已经大不相同了

首先先把之前压舱的maker order撤出，这时候的order book就是平原；之后开始砸现货，但是狗庄不会一马平川，他会分阶段，因为要时刻看着交易所的穿仓保证金（不能让交易所亏欠是底线）以及迅速提现——以防被交易所冻结资金，

猎杀时刻虽然分阶段的，但是开弓没有回头箭，随着现货越砸越多，合约这里也响起此起彼伏的爆仓声，布置n天的空仓终于拿到了结果

分阶段猎杀并不是因为仁慈，而是怕动静太大打扰到赌场老板

第九幕：撕逼大战
橄榄的狗庄会把怒火迁怒于交易所、defi、项目、隔壁村、七大姑八大姨、隔壁村的小黄等等

完

尾声：一颗橄榄的命运

后来，村里有个小孩问爷爷：

“爷爷，为什么我们家以前很有钱，现在只剩下一个账号密码？”

爷爷叹了口气，抬头看着天上的云，说：

“因为我们把该含在嘴里的橄榄，放进了合约里。”

那小孩不太懂，但他记住了一句话：

“真正的风险，不在价格涨跌，而在你连自己在玩什么都不知道。”

再后来，潮汕村出了本新书，火遍大江南北，书名就叫：

《我炒的是橄榄，赔的是人生》

灵感和形式来自：dov的芒果寓言故事https://t.co/6EyxFdRMC1"
1935894939881423334,Fri Jun 20 02:58:15 +0000 2025,02_contracts_clearing_adl,18,1,2336,7.3,"昨天有幸跟 @OwenJin12 就他一年前的合约交易科普贴交流了一下，收获满满...解开了我最近的一些困惑

因为某些很傻的原因，我一直没办法开 @okx 的账户，所以没办法实操ok的合约交易，但是从数据（尤其是altcoin的标记/指数价格的波动性）跟 @binance 是不一样的，这也间接影响了ok的合约上币策略 （这个跟网传的合规无关，就是算法决定的）

昨天细读了owen兄对比两家交易所的指数价格算法和精度比较，才恍然大悟。soga，原来是这样！ 

这是两个交易所对合约交易理解的差异造成的，而底层是不同的金融哲学

谁能想到原来是这细小的差异决定了今天的上币策略（甚至影响了穿仓保护机制）

数学之美，美在抽象之中见秩序，简洁之中显无限

今天的版面已满，明后天更新一个长文说一下这个事情 😂 有兴趣的可以关注一下 开个小铃铛"
2067975340526629085,Fri Jun 19 14:18:36 +0000 2026,09_trader_mindset_essays,8,0,3215,5.0,"做多硅基消费，做多碳基娱乐

做多AI消耗品，做多人类奢侈品

买更多gpu 存储是为了给人赚钱
而人有钱之后就会消费

做多AI，做多消费，做多赌场"
