推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
1902314283943239904,2025-03-19 11:00:43,noise,0,18,15,31620,油菜花,https://x.com/xiaomustock/status/1902314283943239904
2102284301471756735,2026-09-22 06:30:10,C,0,17,1,8427,@niuniu255431 经典,https://x.com/xiaomustock/status/2102284301471756735
2075598616669069606,2026-07-10 15:10:47,C,0,17,1,10380,@NANKUNZHOU 等海王八稳了肯定还是要接康宁回来,https://x.com/xiaomustock/status/2075598616669069606
2071813893593411863,2026-06-30 04:31:39,C,0,17,0,13625,@johnhu432 没有康宁硬，我都换成康宁了,https://x.com/xiaomustock/status/2071813893593411863
1751533391114350977,2024-01-28 09:11:17,C,0,17,0,8185,@huluwa178 手写的，缩影吧,https://x.com/xiaomustock/status/1751533391114350977
2084888079211573633,2026-08-05 06:23:48,C,0,16,0,14426,@caishi560342 说明ds没用的牌还巨多，进步空间余量太大了。,https://x.com/xiaomustock/status/2084888079211573633
2072373514494246920,2026-07-01 17:35:23,C,0,16,0,10113,@Angelx_000 非常有道理,https://x.com/xiaomustock/status/2072373514494246920
2068867446333940087,2026-06-22 01:23:31,C,0,16,0,15727,@Re7_AI 血赚啊这，直接5%收益,https://x.com/xiaomustock/status/2068867446333940087
1971223888609804697,2025-09-25 14:42:53,C,0,16,0,10311,@phyrexni 这下开始发财了，老表,https://x.com/xiaomustock/status/1971223888609804697
1804818103286779992,2024-06-23 10:05:42,C,0,16,0,12812,@siyangsihai 肯定是币安数据砸了，其他交易所都没交易量。,https://x.com/xiaomustock/status/1804818103286779992
1770736127810363402,2024-03-21 08:56:06,C,0,16,0,14222,@evilcos 哈哈，只想好处不想付出，自私自利的,https://x.com/xiaomustock/status/1770736127810363402
1691041952903655424,2023-08-14 10:59:54,C,0,16,2,4740,赚钱帮我多转转，人多力量大，下一个更牛逼，福报,https://x.com/xiaomustock/status/1691041952903655424
2100618707987050785,2026-09-17 16:11:42,C,0,15,0,17593,"@LuoneXBT 我希望全网下架 ，跌回去
这样舒服点",https://x.com/xiaomustock/status/2100618707987050785
2098426748857901469,2026-09-11 15:01:38,C,0,15,0,13077,@Jason60704294 哥我有十几个女儿都考上大学了要养，可以也帮帮我吗,https://x.com/xiaomustock/status/2098426748857901469
2077258088936263686,2026-07-15 05:04:56,C,0,15,0,10150,@DogFrankW 其他的怕接盘呐，市盈率高市值又大业务还不赚钱,https://x.com/xiaomustock/status/2077258088936263686
2075559173451088120,2026-07-10 12:34:03,C,0,15,0,5040,@Oxzenith_zn @Gate 很可能，不然不可能拿到旧的谷歌验证,https://x.com/xiaomustock/status/2075559173451088120
2053892042145587515,2026-05-11 17:36:36,C,0,15,1,3736,@colazzhang 肯定可以，早信早发财，先信卖后信,https://x.com/xiaomustock/status/2053892042145587515
2024659481586696639,2026-02-20 01:36:51,C,0,15,0,6689,@Proofsmith 他们的ai服务器能扛住是真牛,https://x.com/xiaomustock/status/2024659481586696639
2022127606196580739,2026-02-13 01:56:05,C,0,15,0,5313,@moehappy67 对，良率估计接近0%😂,https://x.com/xiaomustock/status/2022127606196580739
1979577037313761771,2025-10-18 15:55:19,C,0,15,0,10338,@jason_chen998 毛病都是惯的，让它微信聊,https://x.com/xiaomustock/status/1979577037313761771
1940059778459554241,2025-07-01 14:47:50,noise,0,15,0,107014,amd爆亏.,https://x.com/xiaomustock/status/1940059778459554241
1937349823193346182,2025-06-24 03:19:26,C,0,15,1,4435,@Tracy10701408 赚大发了谁还当老赖.,https://x.com/xiaomustock/status/1937349823193346182
2093190831075426776,2026-08-28 04:15:58,C,0,14,0,16330,@Lucid_Nest 😂真人真事,https://x.com/xiaomustock/status/2093190831075426776
2081245628022292756,2026-07-26 05:10:00,C,0,14,0,9461,@wenzherunze 存储起不来，所有的ai产业链都难起来,https://x.com/xiaomustock/status/2081245628022292756
2044344450097521135,2026-04-15 09:17:53,C,0,14,1,7314,@huahuayjy 玩股票来，作息能立马规律很多,https://x.com/xiaomustock/status/2044344450097521135
2028832080118030761,2026-03-03 13:57:16,C,0,14,0,8449,@lincolnstark5 国家和政权是俩回事,https://x.com/xiaomustock/status/2028832080118030761
2028831948626698470,2026-03-03 13:56:45,C,0,14,0,9011,@kimm_wei 政权比较类似，但国家依然是伊朗人的伊朗。,https://x.com/xiaomustock/status/2028831948626698470
2024362234902933784,2026-02-19 05:55:42,C,0,14,0,9511,@DrcDAO 一年50个这是卖淫女吧，平均七天一个,https://x.com/xiaomustock/status/2024362234902933784
2022018272225550576,2026-02-12 18:41:38,C,0,14,0,11715,@phyrexni 世事无常，活过这10年说是可以解决绝大部分癌症疾病,https://x.com/xiaomustock/status/2022018272225550576
2018988868666880048,2026-02-04 10:03:51,noise,0,14,0,25117,看来ai还挺赞同😂,https://x.com/xiaomustock/status/2018988868666880048
1982332346880892932,2025-10-26 06:23:56,C,0,14,0,8280,@huahuayjy 太难了不想搞了😂,https://x.com/xiaomustock/status/1982332346880892932
1944037972690755774,2025-07-12 14:15:45,C,0,14,0,6921,@Xchow0 卖光很正常，套利空间有啊.几十个点干嘛不套,https://x.com/xiaomustock/status/1944037972690755774
1785587598297268413,2024-05-01 08:30:32,noise,0,14,1,32924,送所有人进厂劳动,https://x.com/xiaomustock/status/1785587598297268413
2022216003892261299,2026-02-13 07:47:20,C,0,13,0,6665,@macrotradecn 真实，太惨了，美团谁都能来干他,https://x.com/xiaomustock/status/2022216003892261299
1950211896033853728,2025-07-29 15:08:43,C,0,13,0,9200,@cishanjia 他是真大爷😂我是小卡拉米,https://x.com/xiaomustock/status/1950211896033853728
1739296652253642777,2023-12-25 14:46:51,C,0,13,0,18751,@Eljaboom Time is very precious.,https://x.com/xiaomustock/status/1739296652253642777
1723267532046635504,2023-11-11 09:12:51,C,0,13,0,8708,@memeking_888 上线meme币真的很恶心，这个币侮辱meme,https://x.com/xiaomustock/status/1723267532046635504
2074065889801187487,2026-07-06 09:40:17,C,0,12,0,12887,@memeking_888 我这个月也是亏的,https://x.com/xiaomustock/status/2074065889801187487
2072990012875182463,2026-07-03 10:25:08,C,0,12,1,4724,@100DaDaDa 我在3月已经吃过一次大亏了，这次一点杠杆没有,https://x.com/xiaomustock/status/2072990012875182463
2067237735937839244,2026-06-17 13:27:38,C,0,12,0,3122,@d_ultraman 好，散热是垃圾版块，别玩，下水道站位。,https://x.com/xiaomustock/status/2067237735937839244
2059307549820666178,2026-05-26 16:15:54,C,0,12,0,8231,@EliseoW 现在管理层都是美国佬了，产线也都在美国,https://x.com/xiaomustock/status/2059307549820666178
2047734312787976410,2026-04-24 17:47:59,C,0,12,0,9759,@foxjay2014 这是今天上市的，中文圈信息闭塞,https://x.com/xiaomustock/status/2047734312787976410
1952385925251768670,2025-08-04 15:07:32,C,0,12,0,7996,@phyrexni 对的话，他估计已经亏光了，成宣传用的工具人,https://x.com/xiaomustock/status/1952385925251768670
1611244061960331266,2023-01-06 06:11:34,C,0,12,0,4676,同步一下币安帮刘老板解开了冻结资金,https://x.com/xiaomustock/status/1611244061960331266
2097680655115231374,2026-09-09 13:36:55,C,0,11,0,9374,@TINA1021A 性质不一样，four的前身是币安全资收购的，跟投资俩码事,https://x.com/xiaomustock/status/2097680655115231374
2072013884064682180,2026-06-30 17:46:20,C,0,11,0,8164,@rubickguo1 我算不算数跟你也没关系，想拿几天拿几天。,https://x.com/xiaomustock/status/2072013884064682180
2069272397115695529,2026-06-23 04:12:39,C,0,11,0,18641,@w9792956198 富国和建新没卖的想法,https://x.com/xiaomustock/status/2069272397115695529
2059093477300875681,2026-05-26 02:05:15,C,0,11,0,7156,@168MrZ 不回复不私聊任何人不碰任何人资金不接广告🙏,https://x.com/xiaomustock/status/2059093477300875681
2051152969714765890,2026-05-04 04:12:31,C,0,11,0,7248,@blackjjtian 那会118刀,https://x.com/xiaomustock/status/2051152969714765890
2016025077058601188,2026-01-27 05:46:48,C,0,11,0,19292,@Kristian_cy 找个韩国老公😂,https://x.com/xiaomustock/status/2016025077058601188
1976898004209762556,2025-10-11 06:29:47,C,0,11,0,14524,@hongkongdoll 太牛,https://x.com/xiaomustock/status/1976898004209762556
1976232736647262549,2025-10-09 10:26:15,C,0,11,0,6548,@yumipeixuan 先来个微信好友，很想深入探索一番,https://x.com/xiaomustock/status/1976232736647262549
1952304868330512408,2025-08-04 09:45:27,C,0,11,0,4767,@v1hbX6E3Q68942 做空赚大钱不是好事.,https://x.com/xiaomustock/status/1952304868330512408
2095745766983921838,2026-09-04 05:28:22,C,0,10,0,11149,@fish8964 这部分钱闲置的,https://x.com/xiaomustock/status/2095745766983921838
2060333769396007326,2026-05-29 12:13:44,C,0,10,0,3473,@DYWANYBZ 忘记开认证账户评论，诈骗号来了,https://x.com/xiaomustock/status/2060333769396007326
2058830322934940025,2026-05-25 08:39:34,C,0,10,1,4155,@ronaldnian 都买，都是未来必不可少的部分,https://x.com/xiaomustock/status/2058830322934940025
2034189193250042125,2026-03-18 08:44:31,C,0,10,1,17885,@craigzLiszt 考考你，好好学习天天向上怎么用英语说,https://x.com/xiaomustock/status/2034189193250042125
2020721913882952066,2026-02-09 04:50:22,C,0,10,0,8079,@moti2581 这平台基本上老外开发者喜欢用，平台相当于ai的二道贩子,https://x.com/xiaomustock/status/2020721913882952066
1986268402114232735,2025-11-06 03:04:24,C,0,10,0,5186,@chenqian0707 该维权还是要维权,https://x.com/xiaomustock/status/1986268402114232735
1952304972089164179,2025-08-04 09:45:52,C,0,10,0,4549,@GD778866 天天拍马屁的工具人了.,https://x.com/xiaomustock/status/1952304972089164179
1945766750936523187,2025-07-17 08:45:18,C,0,10,0,8078,@DavidSheldon7 世间没有一成不变，不能太固化自己，不断微调呗.,https://x.com/xiaomustock/status/1945766750936523187
1940697606575083771,2025-07-03 09:02:20,C,0,10,0,10277,@0x0xFeng 下回带上我，我懂你俩,https://x.com/xiaomustock/status/1940697606575083771
1902556637644325057,2025-03-20 03:03:44,C,0,10,0,18782,@PiaGi66 开完的时候亏麻了，一路跌，跌了快15%，亏了快3万刀.,https://x.com/xiaomustock/status/1902556637644325057
1639150832556883968,2023-03-24 06:23:07,C,0,10,0,1889,@sunyuchentron 做狗这方面你真专业，无人能及，狗都不行,https://x.com/xiaomustock/status/1639150832556883968
2078889306412957808,2026-07-19 17:06:49,C,0,9,0,11200,@TRXY8888888 买的是世界杯冠军锤子的平,https://x.com/xiaomustock/status/2078889306412957808
2071179970312106289,2026-06-28 10:32:40,C,0,9,0,4331,@Ju_Jason_2024 本来低毛利还能活，存储暴涨直接干死了,https://x.com/xiaomustock/status/2071179970312106289
2067232354092077111,2026-06-17 13:06:15,C,0,9,0,7450,@241221Alice 45天,https://x.com/xiaomustock/status/2067232354092077111
2065455584141537697,2026-06-12 15:26:00,C,0,9,0,2932,@DYWANYBZ @kimm_wei 这种都是没申购过的听风就是雨在造谣,https://x.com/xiaomustock/status/2065455584141537697
2062460344027517200,2026-06-04 09:03:59,C,0,9,0,3866,@GaryDu18 错在不能喷脏话，怎么能当着别人面骂人呢😂,https://x.com/xiaomustock/status/2062460344027517200
2058803555142656003,2026-05-25 06:53:12,C,0,9,0,3706,@ai_coldfish 必须超级大暴涨。存储三巨头还是太太太太太便宜了。,https://x.com/xiaomustock/status/2058803555142656003
2051849955229258035,2026-05-06 02:22:05,C,0,9,0,2259,@AiDongShouPai 发财发财，还是主要你自己也坚信,https://x.com/xiaomustock/status/2051849955229258035
2046168780590755949,2026-04-20 10:07:07,C,0,9,0,1469,@Yfh7518 @memeking171 那天亏了400万刀,https://x.com/xiaomustock/status/2046168780590755949
2041749298891911321,2026-04-08 05:25:41,C,0,9,0,4879,@RNeee49397 确实，跌的很长时间也没打开x看。,https://x.com/xiaomustock/status/2041749298891911321
2002264202795516100,2025-12-20 06:26:00,C,0,9,0,4923,@youshang888888 瞬间想起来了被割的杰伦熊🐻nft😂,https://x.com/xiaomustock/status/2002264202795516100
1989581180081955022,2025-11-15 06:28:12,C,0,9,0,5838,@diogofilho41 没，我有俩个朋友到现在也没赔,https://x.com/xiaomustock/status/1989581180081955022
1970682526533591404,2025-09-24 02:51:42,C,0,9,0,955,@Take291159 你妈被炸了，怎么生出你这种跪族,https://x.com/xiaomustock/status/1970682526533591404
1968964233321648581,2025-09-19 09:03:49,C,0,9,0,8127,@Web3Feng 风哥不能有偏见啊，人家的爹是王健林！,https://x.com/xiaomustock/status/1968964233321648581
1941903522355884396,2025-07-06 16:54:13,C,0,9,0,3417,@ChainTrust0103 中美延期到八月一号，其他国家的没有.,https://x.com/xiaomustock/status/1941903522355884396
1938973042740531550,2025-06-28 14:49:32,C,0,9,0,5033,@lamentomao 好思路,https://x.com/xiaomustock/status/1938973042740531550
1902233937730248784,2025-03-19 05:41:27,C,0,9,0,1829,@masseyfreeland 这才是公平，支持国内女性上身裸体游行.,https://x.com/xiaomustock/status/1902233937730248784
1835573062777151680,2024-09-16 06:54:56,noise,0,9,2,19287,钱被峰哥赚完了,https://x.com/xiaomustock/status/1835573062777151680
1772507503084851401,2024-03-26 06:14:54,C,0,9,0,9077,@vncaer 我也不靠谱🫣炒币信自己就行了,https://x.com/xiaomustock/status/1772507503084851401
1722959197770531210,2023-11-10 12:47:38,noise,0,9,1,17346,套住了ordi🌚,https://x.com/xiaomustock/status/1722959197770531210
2090675018468585710,2026-08-21 05:39:01,C,0,8,0,13499,@_FORAB 这是买到了速成电鸡,https://x.com/xiaomustock/status/2090675018468585710
2082096334912557198,2026-07-28 13:30:24,C,0,8,0,9660,@Tbrttre 是这样,https://x.com/xiaomustock/status/2082096334912557198
2056292248954769465,2026-05-18 08:34:10,C,0,8,0,2970,@_HanDou 所有人都觉得有风险那就是没风险,https://x.com/xiaomustock/status/2056292248954769465
2052801165398606007,2026-05-08 17:21:51,C,0,8,0,10061,@KKyleChen 😂😂😂没注意这特么周六了,https://x.com/xiaomustock/status/2052801165398606007
2044144448096158006,2026-04-14 20:03:09,C,0,8,0,10366,@ViewsOfChris 单季度的净利润跟美光一样,https://x.com/xiaomustock/status/2044144448096158006
2028381047562686765,2026-03-02 08:05:01,C,0,8,0,5442,@xiaoyonggang1 前天周六咋出货的,https://x.com/xiaomustock/status/2028381047562686765
2021459934341394621,2026-02-11 05:42:59,C,0,8,0,5168,@lichng42334402 那时候都认火币，然后没想到后面李林也被抓了😂,https://x.com/xiaomustock/status/2021459934341394621
1991121751493722374,2025-11-19 12:29:53,C,0,8,0,19790,市场现在极度敏感，稍有瑕疵都要爆炸.,https://x.com/xiaomustock/status/1991121751493722374
1951256974899007752,2025-08-01 12:21:30,C,0,8,0,8250,@0xAA_Science 记得直播,https://x.com/xiaomustock/status/1951256974899007752
1945132061607510465,2025-07-15 14:43:16,noise,0,8,1,41611,踏空,https://x.com/xiaomustock/status/1945132061607510465
1639150733307043844,2023-03-24 06:22:43,C,0,8,0,1531,@sunyuchentron 啧啧，好不要脸呐,https://x.com/xiaomustock/status/1639150733307043844
2080505258766467331,2026-07-24 04:08:02,C,0,7,2,5531,@d_ultraman 百分之百,https://x.com/xiaomustock/status/2080505258766467331
2078875460302467325,2026-07-19 16:11:48,C,0,7,0,6293,@beefcubee 是这样，他俩不缩减整个ai产业链收入都有保障。,https://x.com/xiaomustock/status/2078875460302467325
2074758860855005512,2026-07-08 07:33:54,C,0,7,0,5278,@chuge857 爆赚生意,https://x.com/xiaomustock/status/2074758860855005512
2061680780917473513,2026-06-02 05:26:17,C,0,7,0,4813,@DYWANYBZ 😂😂😂老黄牛逼,https://x.com/xiaomustock/status/2061680780917473513
2052712736413347863,2026-05-08 11:30:28,C,0,7,0,2538,@daniel_praguepp 我自己加了俩百多,https://x.com/xiaomustock/status/2052712736413347863
2052639945500545059,2026-05-08 06:41:13,C,0,7,0,1637,@CFI_CyberX 宁德系今天都跌，没啥原因，正常的,https://x.com/xiaomustock/status/2052639945500545059
2051699208768442797,2026-05-05 16:23:04,C,0,7,0,4315,@galagalagala888 发财发财,https://x.com/xiaomustock/status/2051699208768442797
2048606264658415678,2026-04-27 03:32:49,C,0,7,0,4438,@fanfan0x 发财发财,https://x.com/xiaomustock/status/2048606264658415678
2048599143107735822,2026-04-27 03:04:31,C,0,7,0,5317,@foxjay2014 爽，周五盘后新闻木头姐干了一个亿ipo价,https://x.com/xiaomustock/status/2048599143107735822
2029491997594235163,2026-03-05 09:39:33,C,0,7,0,15691,手打的欧盟俄罗斯后面数据字少打了“亿”,https://x.com/xiaomustock/status/2029491997594235163
2022149610761048250,2026-02-13 03:23:31,C,0,7,0,1522,@AlienGoofball 煞笔，交易亏盈自负，各凭本事,https://x.com/xiaomustock/status/2022149610761048250
